Title,Link,Content
"COVID travel restrictions meant that Corfu received just 28,000 visitors from cruise ships, down from 850,000 in 2019. The 1.5 million visitors...33 months ago",https://www.aljazeera.com/news/2021/5/18/as-greece-reopens-to-tourists-amid-pandemic-some-shift-strategy,"As visitors return, some business owners who suffered economically during the pandemic are eyeing the luxury market. Corfu, Greece – For the past 14 years, Eleni Chrysikopoulou has raised her children selling trinkets to tourists. Her shop is well situated at the intersection of two main streets in the heart of Corfu town, but that also means she pays a hefty rent."
Tourism in Nairobi slum is rising but many residents are angry at becoming an attraction for wealthy foreign visitors.66 months ago,https://www.aljazeera.com/features/2018/7/30/we-are-not-wildlife-kibera-residents-slam-poverty-tourism,"Tourism in Nairobi slum is rising but many residents are angry at becoming an attraction for wealthy foreign visitors. Kibera, Kenya –  Sylestine Awino rests on her faded brown couch, covering herself with a striped green shuka, a traditional Maasai fabric. It’s exactly past noon in a noisy neighbourhood at the heart of Kibera, Kenya‘s largest slum, and the 34-year-old has just finished her daily chores."
The coronavirus outbreak has brought international air travel to a near halt causing up to $2.4 trillion in losses.31 months ago,https://www.aljazeera.com/news/2021/6/30/covid-tourism-impact-could-top-4-trillion-un,"The coronavirus outbreak has brought international air travel to a near halt causing up to $2.4 trillion in losses. The economic effects from the plunge in tourism since the coronavirus pandemic emerged last year could be more than $4 trillion, a United Nations report said on Wednesday. The joint report by the UN’s World Tourism Organization (UNWTO) and Conference on Trade and Development (UNCTAD) found the lack of widespread vaccination in developing countries was leading to mounting economic losses."
'Tourism factories' seek to give new life to industries that have for years been moving operations overseas.18 months ago,https://www.aljazeera.com/economy/2022/8/8/taiwan-diy-plants-keep-industry-alive-in-former-worlds-factory,"‘Tourism factories’ seek to give new life to industries that have for years been moving operations overseas. Taipei, Taiwan – Inside one of many small factories near the Taiwanese capital Taipei, a group of about 30 school children is seated before traditional sock rings, learning about knitting methods from a bygone era. It is the way Andrew Wu’s grandfather, Nai Yang, used to make socks when he established the business in then-Japanese-occupied Taiwan in the 1930s: pull the yarn through the hook with a needle, attach it to the ring and then crank over 200 times."
"India's tourism industry hit hard by citizenship law protests. About 200,000 domestic and international tourists have cancelled or postponed...49 months ago",https://www.aljazeera.com/economy/2019/12/29/indias-tourism-industry-hit-hard-by-citizenship-law-protests,"About 200,000 domestic and international tourists have cancelled or postponed trips to Taj Mahal in last two weeks. India’s tourism industry has been hit by a wave of violent anti-government protests across the country against a new citizenship law, with at least seven countries issuing travel warnings. At least 25 people have been killed in clashes between police and protesters, and demonstrations against the Citizenship Amendment Act (CAA), which critics see as anti-Muslim."
"“For Bali in particular, we've seen how the youth have really struggled,” Irma told Al Jazeera. “Most of the workforce here depends on their...26 months ago",https://www.aljazeera.com/economy/2021/12/20/bali-entrepreneurs-eye-sustainable-future,"Young people on Indonesia’s famous resort island are finding new ways to make ends meet after the collapse of tourism. Ubud, Bali – When Made Yogantara lost his job after COVID-19 sank Bali’s tourism industry, he had to get creative to take care of his family. Made, who worked at a popular tourist restaurant, enlisted the help of his uncle – a lecturer in agriculture – and turned a vacant lot owned by his family into a small farm. Nearly two years later, the 26-year-old former bartender is selling organic fruits and vegetables online and at the site."
"Bali bounced back after bombings and natural disaster, but some worry it will not recover from the effects of COVID-19.46 months ago",https://www.aljazeera.com/news/2020/3/25/bali-fears-for-future-as-indonesias-coronavirus-cases-jump,"Bali bounced back after bombings and natural disaster, but some worry it will not recover from the effects of COVID-19. Jakarta, Indonesia – Indonesia will suspend its visa-on-arrival policy for a month from Friday to curb the spread of the deadly COVID-19 virus in the archipelago. The move will effectively shut down the country’s tourism industry, bringing the same economic pain already rippling through Rome, Singapore, Barcelona and other destinations that were once magnets for tourists. "
Riyadh has plans to tap a tourist market beyond religious pilgrims as part of economic diversification efforts.30 months ago,https://www.aljazeera.com/economy/2021/7/21/as-haj-winds-down-saudi-arabia-ramps-up-big-tourism-plans,"Saudi Arabia has been in the tourism business for over a thousand years, thanks to the Hajj and Umrah. But the kingdom has big plans to develop its tourism sector to attract more foreign visitors and keep more Saudis vacationing at home. As Muslim worshippers complete a second Hajj pilgrimage pared down by coronavirus restrictions, Saudi Arabia is pressing ahead with plans to restart the kingdom’s nascent secular tourism sector as part of its ongoing efforts to diversify its economy away from fossil fuels. Religious tourism has traditionally been one of the few ways visitors could enter the kingdom – home to Mecca and Medina, Islam’s two holiest cities."
"In 'COVID-Zero' China, paranoia thrives as tourism withers. As the Delta variant of the coronavirus spreads to more than half of China's...30 months ago",https://www.aljazeera.com/economy/2021/8/12/in-covid-zero-china-paranoia-thrives-as-tourism-withers,"As the Delta variant of the coronavirus spreads to more than half of China’s provinces, the whole country hunkers down while economic forecasts go south. Shenzhen, China – August was supposed to have been the biggest travel month of the year outside of the Lunar New Year holiday period for most families in China. The beaches, resorts, hotels and theme parks were expected to be full. Then new COVID-19 outbreaks, sparked by the introduction of the Delta variant of the coronavirus in the city of Nanjing late last month, brought most travel and tourism to a standstill."
"Saudi Arabia announced on September 27 it would start offering tourist visas, opening up the kingdom to holidaymakers as part of a push to...52 months ago",https://www.aljazeera.com/news/2019/10/8/saudi-arabia-welcomes-24000-tourists-in-10-days,"Until recently, kingdom only issued visas to Muslim pilgrims, foreign workers and sports spectators. Saudi Arabia welcomed 24,000 tourists in the 10 days after it issued tourist visas for the first time, state television reported on Tuesday. Saudi Arabia announced on September 27 it would start offering tourist visas, opening up the kingdom to holidaymakers as part of a push to diversify its economy away from oil."
"Fiji, Sri Lanka, Malaysia and Maldives top index of destinations best placed to revive pandemic-battered tourism.21 months ago",https://www.aljazeera.com/news/2022/4/21/fiji-rides-tourism-recovery-as-hong-kong-flounders,"Fiji, Sri Lanka, Malaysia and Maldives top index of destinations best placed to revive pandemic-battered tourism. Fiji, Sri Lanka, Malaysia and Maldives are in the strongest position to revive their pandemic-battered tourism industries among Asia Pacific destinations, while Hong Kong has the worst prospects due to its restrictive border policies, a new report says. Singapore, Australia, Bangladesh, New Zealand, Nepal and Cambodia also rank among the top 10 destinations best placed for a tourism recovery, according to the Travel-ready index 2022 released by the Economist Intelligence Unit (EIU)."
"Infographic: Billionaire space tourism. Space travel, once reserved for rival superpowers, is now available to anyone who can afford it.31 months ago",https://www.aljazeera.com/news/2021/7/11/infographic-billionaire-space-tourism-interactive,"Space travel, once reserved for rival superpowers, is now available to anyone who can afford it. Billionaires Richard Branson and Jeff Bezos are set to fly into the final frontier on board their own spacecraft during the month of July. On July 11 at 14:30 GMT, Branson, founder of the Virgin Group, along with two pilots and three other passengers will lift off from Virgin Galactic’s operational base at Spaceport America in the New Mexico desert. His crew will reach a peak altitude of some 89km (55 miles) and experience a few minutes of weightlessness before making a gliding descent back to Earth."
"Welcome move, say locals. “The majestic Pangong Lake has been reopened for tourists starting January 10. So, get inner line permit (ILP) and...37 months ago",https://www.aljazeera.com/news/2021/1/14/india-reopens-famous-ladakh-lake-bordering-china-for-tourism,"Despite continuing military standoff with China, India’s decision to reopen the lake is welcomed by Ladakh residents. New Delhi, India – Even as the standoff between Indian and Chinese armies continues in the Himalayan region of Ladakh for eight months now, the local administration’s decision to reopen the Pangong Tso lake for tourism has come as a glimmer of hope for the local residents. On Sunday, the administration of the newly-created federal territory of Ladakh opened the world’s highest saltwater lake, almost a year after it was closed for tourists due to COVID-19 restrictions followed by the military standoff along the disputed border between the two Asian giants."
The remarks came after a government advisory council chaired by former Prime Minister Muhyiddin Yassin on February 8 proposed the resumption of...23 months ago,https://www.aljazeera.com/economy/2022/2/23/for-malaysian-tourism-decision-on-borders-an-anxious-wait,"The Southeast Asian country has yet to decide on reopening its borders after floating plans earlier this month. Kuala Lumpur, Malaysia – More than two weeks after Malaysia proposed reopening its borders, the country’s tourism sector is anxiously awaiting a decision by the government to draw a line under two years of pandemic uncertainty and pain. For award-winning travel agency Apple Vacations Sdn Bhd, business has been at a standstill since the borders closed in response to the emergence of the coronavirus in March 2020."
"Tourist arrivals from China to the US fell nearly six percent last year, according to a US government agency.56 months ago",https://www.aljazeera.com/economy/2019/5/28/chinese-tourism-to-us-drops-for-first-time-in-15-years,"Tourist arrivals from China to the US fell nearly six percent last year, according to a US government agency After more than a decade of rapid growth, Chinese travel to the US is falling. And that has cities, malls and other tourist spots scrambling to reverse the trend. Travel from China to the US fell 5.7 percent in 2018 to 2.9 million visitors, according to the National Travel and Tourism Office, which collects data from US Customs forms. It was the first time since 2003 that Chinese travel to the US slipped from the prior year."
Iran detains Swedish tourist travelling with group: Sweden. The Swedish foreign ministry says the man in his 30s was arrested when he was about...21 months ago,https://www.aljazeera.com/news/2022/5/6/sweden-says-tourist-travelling-with-group-detained-in-iran,"The Swedish foreign ministry says the man in his 30s was arrested when he was about to leave Iran. A Swedish citizen travelling as a tourist has been detained in Iran in the latest incident to worsen relations between the two countries. In a brief comment by email, Sweden’s foreign ministry said on Friday that the man was in his 30s and that the embassy in Tehran was “seeking information and is in contact with local authorities”."
New Zealand's decision to shut its borders in March 2020 helped the country remain largely COVID-19-free throughout the pandemic until a big...26 months ago,https://www.aljazeera.com/economy/2021/11/26/in-new-zealand-deepening-despair-for-abandoned-tourism-sector,"New Zealand’s plans to reopen its borders in April 2022 have frustrated businesses reliant on travel. When New Zealand this week finally announced plans for the return of international visitors, Eve Lawrence, general manager of Haka Tourism Group in Auckland, could find little reason to celebrate. After nearly two years of border closures that have reduced business to a trickle, Lawrence will have to wait at least another five months before welcoming customers from overseas. Even then, tourists will have to self-isolate at home for seven days — a requirement Lawrence believes will dissuade many from coming at all."
"Bali reopens to tourists, but no direct international flights yet. Bali visitors need to be vaccinated against COVID-19 and they must spend...28 months ago",https://www.aljazeera.com/news/2021/10/14/indonesias-bali-reopens-to-foreign-tourists-but-with-no-flights,"Bali visitors need to be vaccinated against COVID-19 and they must spend their first five days in quarantine. The Indonesian island of Bali reopened to foreign tourists on Thursday, 18 months after borders were closed, but without any international flights. The island has built much of its prosperity on tourism and the prolonged closure has left many people out of work and businesses, including hotels and restaurants, closed."
Farmers have suffered losses as high as 67 percent in crop production while valley became a no-go area for tourists.110 months ago,https://www.aljazeera.com/features/2014/11/27/pakistans-swat-struggles-back-to-its-feet,"Farmers have suffered losses as high as 67 percent in crop production while valley became a no-go area for tourists. Mingora, Pakistan – Five years after a military operation to retake the area from the control of Taliban fighters, Pakistan’s northwestern Swat Valley still appears to be struggling to get back on its feet. The economy of this mountainous area, spread out over a valley stretching about 130km, depends primarily on fruit farming and tourism. Swat, with its lush green mountains, snow-capped peaks and numerous streams and rivers was long a tourist haven for Pakistanis, known locally as “the Switzerland of Pakistan”."
"Desperate for diaspora: Lebanon begs for a tourism cash injection. Lebanon, facing rampant power cuts and skyrocketing inflation, relies on the...19 months ago",https://www.aljazeera.com/news/2022/6/27/desperate-for-diaspora-lebanon-begs-for-tourism-cash-injection,"Lebanon, facing rampant power cuts and skyrocketing inflation, relies on the diaspora for hard currency. Beirut, Lebanon – Lebanon continues to reel from rampant power cuts and water shortages, as its years-long economic crisis continues. But its government is banking on a summer tourist season for a much-needed cash injection, courtesy of thousands of Lebanese working abroad who are expected to come back on holiday."
Thailand relaxes travel curbs for tourists from more than 50 countries. Government announces new policy in a bid to boost the country's pandemic...38 months ago,https://www.aljazeera.com/news/2020/12/18/thailand-relaxes-travel-curbs-for-tourists-from-over-50-countries,"Government announces new policy in a bid to boost the country’s pandemic-hit tourism industry. Thailand has eased travel restrictions for citizens from 56 countries in a bid to boost the country’s pandemic-hit tourism industry although visitors will be required to undergo a mandatory two-week hotel quarantine. Tourists from countries including Australia, France and the United States can travel without visas, but would need a certificate to show they were free of COVID-19 72 hours before travel and a reservation at a quarantine hotel, Taweesin Visanuyothin, a spokesman for Thailand’s COVID-19 task force said on Thursday."
Taiwan reopens to tourists after scrapping COVID rules. Self-ruled island allows visitors quarantine-free entry for first time in more than two...16 months ago,https://www.aljazeera.com/economy/2022/10/13/taiwan-reopens-to-tourists-scrapping-covid-rules,Self-ruled island allows visitors quarantine-free entry for first time in more than two and a half years. Taiwan has reopened to tourists en masse after lifting some of the world’s longest-lasting pandemic border controls. Visitors began arriving on the island on Thursday without the need for quarantine or PCR tests for the first time in more than two and a half years.
"After William Shatner flight, Prince William slams space tourism. 'We need some of the world's greatest brains and minds fixed on trying to...28 months ago",https://www.aljazeera.com/news/2021/10/14/prince-william-tells-space-tourists-fix-earth-instead,"‘We need some of the world’s greatest brains and minds fixed on trying to repair this planet, not trying to find the next place to go and live,’ says royal. Thursday Britain’s Prince William has launched an attack on space tourism, urging more attention on problems closer to home ahead of the COP26 climate summit. The comments by Queen Elizabeth II’s grandson will air in a BBC interview later Thursday, a day after William Shatner, who played Captain Kirk in the long-running science-fiction franchise Star Trek, became a real space traveller on Blue Origin’s second crewed mission."
"Countries such as Japan, South Korea and Malaysia take middle path on reopening, with travel still heavily restricted.27 months ago",https://www.aljazeera.com/economy/2021/11/17/asia-pacific-countries-cling-to-tight-borders-pandemic-battered,"Countries such as Japan, South Korea and Malaysia take middle path on reopening, with travel still heavily restricted. Hwaseong, South Korea – Asia-Pacific countries are sticking to tight border controls even as vaccination rates top out, dampening prospects for a revival of the region’s pandemic-battered travel industry. While mainland China and Hong Kong sink deeper into isolation under a strict “zero COVID” policy that mandates weeks of hotel quarantine, countries such as Japan, South Korea, Australia, Singapore and Malaysia are following a middle path under which non-essential travel remains tightly restricted."
Group treks in Pamir Mountains in country with eco-tourism potential but dependent on migrant workers' remittances.88 months ago,https://www.aljazeera.com/news/2016/9/30/tajikistan-tourism-women-eye-trekking-guide-careers,"Group treks in Pamir Mountains in country with eco-tourism potential but dependent on migrant workers’ remittances. Gorno-Badakhshan, Tajikistan – Up to 60 percent of families in Tajikistan rely on remittances by relatives working as migrant labourers in Russia. Yet eco-tourism is a potential source of income for the mountainous country."
We go on tour in Paris with the Chinese tour groups who have joined the notorious club of the world's worst tourists.90 months ago,https://www.aljazeera.com/program/101-east/2016/7/28/how-to-be-a-chinese-tourist,"We go on tour in Paris with the Chinese tour groups who have joined the notorious club of the world’s worst tourists From setting fire to curtains inside an aeroplane cabin and hurling scalding noodles over a flight attendant to urinating in public places, Chinese tourists have gained a bad reputation. One in 10 travellers worldwide is from China. Outside Asia, their destination of choice is France, where their museum visits and shopping for luxury labels account for a sizeable chunk of tourism profits."
Ambitious plan to diversify the country's revenue streams focuses on sectors such as manufacturing and tourism.74 months ago,https://www.aljazeera.com/news/2017/12/9/oman-moves-closer-to-a-post-oil-economy,"Ambitious plan to diversify the country’s revenue streams focuses on sectors such as manufacturing and tourism. Muscat, Oman – The future of Oman, situated along a vast stretch of coastline reaching the strategic Strait of Hormuz, is linked to the sea – and the country’s ability to leverage this connection will be key to its economic development in the years ahead. 2018 marks the middle of a five-year diversification strategy that builds on Oman’s long-term vision to shift from an oil-based economy towards other critical sectors, including manufacturing, logistics, tourism, fisheries and mining."
"Previously, only Muslim pilgrims, resident workers and business travellers could enter Saudi Arabia, but now tourists from 49 countries in North...33 months ago",https://www.aljazeera.com/news/2021/5/2/travelling-the-middle-east-will-be-the-easiest-its-ever-been,"Relaxed visa requirements, shifting politics, and new transport connections promise to draw more visitors to the region. Although the coronavirus pandemic has forced travel to a halt and slammed shut international borders, unprecedented reforms taking place in the Middle East will make travelling around the region easier than ever before, once the world opens up again. Relaxed visa requirements, shifting politics, and new transport connections promise to draw more visitors to the region, which before the pandemic had the fastest-growing rate of international arrivals and double the global average, according to the United Nations’ World Tourism Organization."
Taiwan's COVID-hit tourism stews as island shuns global reopening. Self-ruled island's continuing isolation makes it a rare holdout in a region...22 months ago,https://www.aljazeera.com/economy/2022/4/14/for-taiwan-tourism-frustration-as-island-misses-global-reopening,"Self-ruled island’s continuing isolation makes it a rare holdout in a region that has largely abandoned border controls. Taipei, Taiwan – Before the pandemic, Taipei’s Yongkang Street was a top tourist destination, catering to visitors who would snack on spring onion pancakes, bubble tea and mango ice in between browsing gift shops and upscale boutiques. The area was so popular that the iconic Taiwanese restaurant chain Din Tai Fung opened a second location across the street from its flagship store to manage the demand for its dumplings."
Saudi women can rent hotel rooms and foreign unmarried couples can share a room as restrictions eased to boost tourism.52 months ago,https://www.aljazeera.com/news/2019/10/6/saudi-arabia-to-allow-foreign-couples-to-rent-hotel-rooms,"Saudi women can rent hotel rooms and foreign unmarried couples can share a room as restrictions eased to boost tourism. Saudi Arabia has lifted some restrictions on women travelling in the kingdom, with new guidelines allowing women to rent hotel rooms without a male guardian present, and foreign men and women to share a room without proof of marriage. The easing of stringent regulations governing social interactions comes after Riyadh launched its first tourist visa scheme, as part of efforts to open up the country to foreign visitors and diversify its oil-reliant economy."
"However challenging it may be, they believe that the government will devise a strategy to expand development without overshadowing what makes...96 months ago",https://www.aljazeera.com/features/2016/2/15/cubas-struggle-to-cope-with-the-tourism-boom,"U.S. officials expected to sign an agreement with Cuba, allowing up to 30 direct flights from the U.S. a day. Like most Cubans, Richard Soler cannot afford to travel. But, he says, he is still seeing the world, with each tourist he meets. He gives horse-drawn carriage rides on the streets of Old Havana.  When the expected wave of American and foreign investment arrives, he says, this Cuba, in a time capsule, won’t wash away. “There is nobody like the Cubans. Not a McDonald’s nor a Kentucky Fried Chicken is going to change Cubans. It’s a lie.”"
"With regards to vacations, the Commission's over-arching advice is that EU countries with similar rates of coronavirus infections and comparably...45 months ago",https://www.aljazeera.com/news/2020/5/14/eu-wants-borders-opened-for-tourism-coronavirus-live-updates,"With tourism making up 10 percent of European Union’s economy, bloc urges leaders to reopen borders. Here are the latest updates. Swiss drugmaker Roche Holding AG said on Wednesday it was in talks with the UK government to roll out its coronavirus antibody test kits in the country after Public Health England (PHE) found them reliable, Reuters news agency reported."
"Chinese spent $288bn on international travel in 2018, nearly one-quarter of the global spending on tourism.14 months ago",https://www.aljazeera.com/economy/2022/12/19/as-zero-covid-unravels-some-chinese-still-fear-travel-abroad,"Chinese spent $288bn on international travel in 2018, nearly one-quarter of the global spending on tourism. Beijing, China – Zhou Jing, a 36-year-old business owner in China’s Hebei province, is relieved that Beijing has begun to unwind its harsh “zero-COVID” strategy. After taking strict precautions to avoid COVID-19 for the past three years, Zhou finally tested positive for the virus earlier this month as cases surged nationwide."
“It increases the risk of the spread of COVID-19 and you may be taking a vaccine from someone who is entitled to it under that country's law.34 months ago,https://www.aljazeera.com/news/2021/4/14/vaccine-tourism-why-are-people-crossing-borders-for-a-jab,"Some are travelling for inoculations, arguing that they are protecting others. But experts have raised ethical concerns. Brussels, Belgium – One Saturday morning in late March, Milica Pralica and her roommate grabbed their passports and a bag of crisps and drove towards the border between Bosnia and Herzegovina (BiH) and the Republic of Serbia. They were keen to accomplish an important task – enter Serbia, pull up their sleeves, and get vaccinated against COVID-19."
Foreign tourists will be able to apply for a visa starting October 15 – the first time since March 2020 COVID lockdown.28 months ago,https://www.aljazeera.com/news/2021/10/7/india-to-reopen-to-tourism-as-covid-19-travel-ban-lifts,"Foreign tourists will be able to apply for a visa starting October 15 – the first time since March 2020 COVID lockdown. India will reopen to tourism from October 15, the government said, after more than a year of closure due to the coronavirus pandemic. Foreign nationals will be able to apply for a visa for the first time since March 2020, when Prime Minister Narendra Modi’s government imposed a strict lockdown in response to the pandemic."
Floods are threatening the existence of Senegal's famous pink lake and the livelihoods of those near the tourist attraction. ... Maguette Ndiour...15 months ago,https://www.aljazeera.com/gallery/2022/11/3/floods-wash-away-salt-and-tourism-at-senegals-pink-lake,"In Pictures Maguette Ndiour stands on the edge of Senegal’s Lake Retba, famous for its pink-hued waters, and points to a mound of salt slowly being shovelled into bags by men toiling under the hot midday sun. “This is the last of what we were able to save as the waters rose,” Ndiour, head of an association of artisanal salt collectors, says of the 200-tonne pile."
"To this day, a tourism industry that generates 20 percent of the government's revenue is still suffering. Banjul's beaches are deserted, hotels...84 months ago",https://www.aljazeera.com/economy/2017/2/5/the-gambia-hoping-to-revive-key-tourism-industry,"After a weeks-long political crisis, tourism officials are eager to lure foreign visitors back to the W African country. “It seemed like the entire world was coming to an end,” recalls Abdoulie Hydara, director general of The Gambia’s tourism board, bringing to memory the country’s recent protracted political crisis. The Gambia, a tiny, tourism-reliant country in West Africa, typically averages about 4,000 visitors a week during its peak month of January. Yet, last month almost all foreign visitors had left within days."
"Thailand lowers GDP outlook amid Ukraine war, China slowdown. National Economic and Social Development Council says it sees gross domestic...21 months ago",https://www.aljazeera.com/economy/2022/5/17/bb-thailand-lowers-gdp-outlook-on-ukraine-war-china-slowdown,"National Economic and Social Development Council says it sees gross domestic product expanding 2.5-3.5 percent. Thailand’s main economic forecasting agency lowered its growth estimate for this year, and raised its inflation expectations, due to the impacts on the global economy from Russia’s war in Ukraine and a slowdown in China. The National Economic and Social Development Council said Tuesday that it sees gross domestic product expanding 2.5% to 3.5%, lowering its outlook range by a full percentage point from its previous estimate."
But international tourism stopped altogether in early 2020 after New Zealand imposed some of the world's toughest border restrictions. The...21 months ago,https://www.aljazeera.com/news/2022/5/2/new-zealand-welcomes-tourists-back-as-covid-rules-eased,"New Zealand welcomes tourists from the US, UK, Canada, Japan and more than 50 other countries for the first time in two years. New Zealand has reopened its borders to travellers from the United States, Canada, Japan and more than 50 other countries for the first time in more than two years. Tourism Minister Stuart Nash said thousands of people were expected to touch down in New Zealand on Monday."
"“There is no contradiction between public health and opening the economy. You can't accomplish the second without the first,” President Miguel...43 months ago",https://www.aljazeera.com/economy/2020/7/3/havana-stirs-to-life-without-tourists-and-amid-scarcity,"‘From the economic point of view, the pandemic has been terrible for me, but I hope everything will return to normal.’ The Cuban capital stirred to life on Friday after more than three months of lockdown, but there were no signs of tourists on Havana’s quiet streets while residents fretted about shortages of food and other basic goods. The city of 2.2 million people on the Caribbean coast is the last of Cuba’s provinces to enter phase one of a three-phase process to a new normal. All but one other province began phase two on Friday."
"“A group of Taliban fighters conducted the attack on the tourists, injuring at least six,” Jalani Farhad, spokesman for the Herat governor, told...90 months ago",https://www.aljazeera.com/news/2016/8/5/afghanistan-taliban-claims-attack-on-foreign-tourists,"At least seven wounded after group of UK, US and German nationals are ambushed in Herat province. Foreign tourists being escorted by an army convoy in western Afghanistan have been ambushed by gunmen in an attack that left at least seven people wounded, Afghan officials say. Twelve tourists from the UK, the US and Germany were attacked in the Chesht-e-Sharif district of Herat on Thursday while on their way to the province from Bamiyan and Ghor."
"Government yet to decide when borders, hotels, cafes and restaurants will fully reopen as operators brace for tough season.44 months ago",https://www.aljazeera.com/videos/2020/5/21/france-tourism-looks-to-reopen-as-coronavirus-restrictions-ease,"Government yet to decide when borders, hotels, cafes and restaurants will fully reopen as operators brace for tough season. Spain and Greece are looking to reopen for tourism this summer but across Europe, the entire sector is preparing for a tough season. While some restrictions are being eased, it is expected to take until 2021 for the number of foreign visitors to rebound."
"Holiday nights in Italy, Spain and Greece fell by at least 70 percent last year, European data show.36 months ago",https://www.aljazeera.com/economy/2021/2/12/europes-battered-tourism-industry-sees-little-respite-in-2021,"Holiday nights in Italy, Spain and Greece fell by at least 70 percent last year, European data show, with 2021 shaping up to be another quiet year. Across Southern Europe’s tourist hotspots, all they can do is get ready and hope. Vaccinations for the coronavirus are being rolled out, but it’s going to be months before enough shots are delivered that people can start crowding onto planes, taking cruises, or hanging out in packed bars along the beach. That means businesses are largely in the dark about this year’s summer season."
Tourism has helped Indigenous communities improve their lives and protect the forests. COVID-19 has put both at risk.33 months ago,https://www.aljazeera.com/news/2021/5/3/cambodias-indigenous-ecotourism-weighted-down-by-virus-fears,"Tourism has helped remote Indigenous communities improve their lives and protect the forests. COVID-19 has put both at risk. Banlung, Cambodia – When her two teenage daughters started going to high school three years ago, Thong Samai began selling traditional wine that she makes with herbs gathered from the forest to sell alongside soft drinks at the entrance of Yeak Laom, a sacred lake that has become a popular ecotourism destination in eastern Cambodia. It is early March and the largest wave of COVID-19 to hit the country is just starting – although no one knows yet just how bad it will get – and Samai watches as a group of domestic tourists stream out of a bright white van, and walk past her stall on their way to the lake’s edge."
Tourists attacked by knife-wielding man in Jordan. Police arrest man suspected of stabbing rampage against tourists in ancient city of Jerash...51 months ago,https://www.aljazeera.com/news/2019/11/6/tourists-attacked-by-knife-wielding-man-in-jordan,"Police arrest man suspected of stabbing rampage against tourists in ancient city of Jerash known for its Roman ruins. A lone attacker on Wednesday stabbed eight people, including four foreign tourists and their tour guide, at a popular archaeological site in northern Jordan. Police said the victims were four Jordanians, three Mexican nationals, and one Swiss national. The identity of the attacker or his motives were not announced. He was later arrested by police."
The Caribbean island has had few COVID-19 deaths but livelihoods have been lost due to the dramatic decline in tourism.39 months ago,https://www.aljazeera.com/features/2020/11/8/lockdown-in-paradise-antiguas-plea-for,"The Caribbean island has had few COVID-19 deaths but livelihoods have been lost due to the dramatic decline in tourism. Dickenson Bay, Antigua – Osmilta Prince sits on a rock beneath a palm tree, her homemade mask covering her face. By her feet, is a basket of handmade shell bracelets and calabash bowls. Close by, a laminated sign reads: “Stay Apart 6 feet – or 9½ coconuts”. By this time of day, the 48-year-old single mother will have ordinarily sold enough curios to put food on the table to feed her four sons. But today, the sun-loungers on this usually popular beach are mostly empty."
Space tourism: Bezos's Blue Origin sets first flight for July. Aspiring astronauts can bid any amount in an online auction for the final seat on...33 months ago,https://www.aljazeera.com/economy/2021/5/5/space-tourism-bezos-blue-origin-sets-first-flight-for-july,"Aspiring astronauts can bid any amount in an online auction for the final seat on the company’s first crewed spaceflight until May 19. Jeff Bezos’s Blue Origin is set to begin ferrying paying passengers into suborbital space on its New Shepard rocket this summer and is auctioning off the last remaining seat on its inaugural flight. “We’re ready, it’s game time,” Ariane Cornell, Blue Origin’s director of astronaut sales, told Al Jazeera."
"PM Scott Morrison says people travelling from Taiwan, Japan, Singapore and parts of China may be allowed entry.39 months ago",https://www.aljazeera.com/news/2020/11/10/australia-considers-opening-borders-to-low-risk-asian-countries,"Prime Minister Scott Morrison says people travelling from Taiwan, Japan, Singapore and parts of China may be allowed into Australia. Australia is considering opening its borders to some Asian countries, including parts of China, Prime Minister Scott Morrison said on Tuesday, as the government tries to revive an economy ravaged by COVID-19. Morrison ruled out entry from the United States or Europe but said Australia might allow entry to people travelling from low-risk countries such as Taiwan, Japan, Singapore as well as parts of China."
"This Indian village refused COVID vaccines, fearing a god's wrath ... Only 650 tourists will be allowed inside the premises of the Taj Mahal at...32 months ago",https://www.aljazeera.com/news/2021/6/16/taj-mahal-reopens-for-tourists-as-india-eases-covid-curbs,"India reopens its famed marvel of love and several other monuments as the number of new infections continues to decline. India’s iconic Taj Mahal has reopened to the public as the country, still reeling from a disastrous second wave of the pandemic, rushes to lift restrictions in a bid to revitalise its economy. The 17th-century monument, built by Mughal emperor Shah Jahan in the northern city of Agra, was closed in early April as India introduced strict lockdown measures in an effort to contain a surge in COVID-19 infections that is still killing thousands every day."
"Six weeks after reopening, Bali wonders where the tourists are. Indonesian island's unique culture and natural beauty not enough to overcome...26 months ago",https://www.aljazeera.com/news/2021/12/6/six-weeks-after-reopening-bali-wonders-where-the-tourists-are,"Indonesian island’s unique culture and natural beauty not enough to overcome stress and worry of travel during COVID. Pererenan, Bali – Before the pandemic, Dicky, who like many Indonesians goes by only one name, earned up to $20 a day hawking shell craft jewellery to tourists on the crowded beaches of Bali’s southwest coast. But nearly two months after Indonesia reopened its doors to visitors from China and 18 other countries, the international tourists Dicky once relied upon for sales are still few and far between."
